NPU,Movimento,Start,End
674703,A36,2016-09-22 08:48:43,2016-09-22 11:07:00
674703,A37,2016-09-22 11:07:00,2016-09-22 12:02:53
674703,A14,2016-09-22 12:02:57,2016-09-23 08:56:15
674703,A36,2016-09-23 08:56:16,2016-09-23 08:56:39
674703,A37,2016-09-23 08:56:40,2016-09-23 09:07:29
674703,A14,2016-09-23 09:07:30,2016-09-23 09:44:03
674703,A12,2016-09-23 09:44:04,2016-10-10 10:05:34
674703,A13,2016-10-10 10:05:35,2016-10-10 10:05:42
674703,A14,2016-10-10 10:05:43,2016-10-10 10:06:05
674703,A10,2016-10-10 10:06:07,2016-10-10 10:06:07
673624,A15,2016-07-01 10:18:09,2016-07-01 10:19:10
673624,A16,2016-07-04 10:41:43,2016-07-04 10:48:34
673624,A9,2016-07-04 10:48:35,2016-07-04 10:48:41
673624,A14,2016-07-04 10:48:42,2016-07-12 16:15:40
673624,A12,2016-07-12 16:15:40,2016-07-12 16:18:15
673624,A13,2016-07-12 16:18:17,2016-07-12 16:18:22
673624,A3,2016-07-12 16:18:23,2016-09-05 08:32:51
673624,A4,2016-09-05 08:32:52,2016-09-05 12:59:53
673624,A5,2016-09-05 12:59:54,2016-09-05 13:00:03
673624,A6,2016-09-05 13:00:03,2016-09-05 13:00:07
673624,A7,2016-11-29 21:37:33,2016-11-29 21:42:22
673624,A8,2016-11-29 21:42:23,2016-11-29 21:43:09
673624,A9,2016-11-29 21:43:12,2016-11-29 21:43:19
673624,A12,2016-11-29 21:43:20,2017-01-27 08:54:33
673624,A13,2017-01-27 08:54:35,2017-01-27 08:54:42
673624,A17,2017-01-27 08:54:43,2017-02-21 11:45:18
673624,A6,2017-02-21 11:45:19,2017-02-21 11:45:23
673624,A14,2017-02-21 11:45:25,2017-02-21 11:45:29
673624,A10,2017-02-21 11:45:32,2017-02-21 11:45:32
675362,A15,2016-07-01 10:18:22,2016-07-01 11:00:59
675362,A16,2016-07-06 12:53:31,2016-07-06 12:54:19
675362,A9,2016-07-06 12:54:21,2016-07-06 12:54:27
675362,A12,2016-07-06 12:54:28,2016-07-15 07:29:18
675362,A13,2016-07-15 07:29:20,2016-07-15 07:29:25
675362,A3,2016-07-15 07:29:26,2016-08-30 12:00:35
675362,A4,2016-08-30 12:00:35,2016-08-30 12:02:28
675362,A5,2016-08-30 12:02:29,2016-08-30 12:02:49
675362,A6,2016-08-30 12:02:49,2016-08-30 12:03:03
675362,A7,2016-10-06 18:44:59,2016-10-06 18:45:33
675362,A8,2016-10-06 18:45:34,2016-10-06 18:45:55
675362,A9,2016-10-07 07:22:37,2016-10-07 07:22:43
675362,A34,2016-10-07 07:22:43,2017-02-08 11:59:10
675362,A6,2017-02-08 11:59:11,2017-02-08 11:59:16
675362,A22,2017-02-08 11:59:18,2017-02-09 11:54:45
675362,A23,2017-02-09 11:59:35,2017-02-09 12:00:33
675362,A9,2017-02-09 12:00:35,2017-02-09 12:00:42
675362,A14,2017-02-09 12:00:43,2017-02-22 09:24:04
675362,A14,2017-02-22 09:36:10,2017-02-22 09:36:21
675362,A36,2017-02-22 09:36:22,2017-02-22 09:44:58
675362,A37,2017-02-22 09:44:59,2017-02-22 09:57:58
675362,A14,2017-02-22 09:58:00,2017-02-22 09:58:41
675362,A10,2017-02-22 09:58:43,2017-02-22 09:58:43
675635,A15,2016-07-01 10:40:07,2016-07-01 10:48:21
675635,A16,2016-07-04 11:28:20,2016-07-04 11:43:31
675635,A9,2016-07-04 11:43:33,2016-07-04 11:43:38
675635,A12,2016-07-04 11:43:39,2016-07-06 07:53:39
675635,A13,2016-07-06 07:53:40,2016-07-06 07:53:54
675635,A3,2016-07-06 07:53:55,2017-02-09 11:01:49
675635,A4,2017-02-09 11:01:50,2017-02-09 11:02:37
675635,A5,2017-02-09 11:02:38,2017-02-09 11:02:45
675635,A6,2017-02-09 11:02:46,2017-02-09 11:02:51
675635,A7,2017-02-09 11:02:52,2017-02-09 11:04:23
675635,A8,2017-03-15 08:13:53,2017-03-15 08:14:34
675635,A9,2017-03-15 08:14:36,2017-03-15 08:14:42
675635,A14,2017-03-15 08:14:43,2017-05-05 12:57:58
675635,A10,2017-05-05 12:57:59,2017-05-05 12:57:59
675384,A15,2016-07-01 10:41:22,2016-07-01 10:42:29
675384,A16,2016-07-04 11:08:27,2016-07-04 11:09:44
675384,A9,2016-07-04 11:09:46,2016-07-04 11:09:54
675384,A14,2016-07-04 11:09:54,2016-07-07 12:22:24
675384,A12,2016-07-07 12:22:25,2016-07-07 12:24:38
675384,A13,2016-07-07 12:24:40,2016-07-07 12:24:46
675384,A3,2016-07-07 12:24:46,2016-09-05 12:32:22
675384,A4,2016-09-05 12:32:22,2016-09-05 12:48:57
675384,A5,2016-09-05 12:48:58,2016-09-05 12:49:02
675384,A6,2016-09-05 12:49:03,2016-09-06 10:50:58
675384,A14,2016-09-06 10:52:32,2016-09-06 10:52:41
675384,A17,2016-09-06 10:52:42,2016-10-07 11:04:26
675384,A6,2016-10-07 11:04:27,2016-10-07 11:04:31
675384,A7,2016-10-07 11:04:33,2016-10-07 11:34:07
675384,A8,2016-10-11 13:25:44,2016-10-11 13:26:43
675384,A9,2016-10-11 13:26:46,2016-10-11 13:26:51
675384,A14,2016-10-11 13:26:52,2016-10-14 09:26:05
675384,A36,2016-10-14 09:26:06,2016-10-14 09:37:13
675384,A37,2016-10-14 09:37:14,2016-10-14 09:59:23
675384,A14,2016-10-14 09:59:25,2016-10-14 10:25:58
675384,A36,2016-10-14 10:26:00,2016-10-14 10:26:24
675384,A37,2016-10-14 10:26:25,2016-10-14 10:34:13
675384,A14,2016-10-14 10:34:16,2016-10-24 12:14:18
675384,A10,2016-10-24 12:14:20,2016-10-24 12:14:20
671763,A15,2016-07-01 10:45:03,2016-07-01 10:55:34
671763,A16,2016-07-01 11:51:27,2016-07-01 11:54:43
671763,A9,2016-07-01 11:54:45,2016-07-01 12:44:44
671763,A3,2016-07-01 12:44:46,2016-08-05 08:40:16
671763,A4,2016-08-05 08:40:17,2016-08-05 09:01:04
671763,A5,2016-08-05 09:01:05,2016-08-05 09:01:37
671763,A12,2016-08-05 09:01:38,2016-08-08 08:13:49
671763,A13,2016-08-08 08:13:52,2016-08-08 08:34:28
671763,A3,2016-08-08 08:34:30,2016-08-29 08:59:54
671763,A4,2016-08-29 08:59:55,2016-08-29 08:59:57
671763,A5,2016-08-29 08:59:58,2016-08-29 09:00:08
671763,A14,2016-08-29 09:00:09,2016-08-29 09:00:13
671763,A36,2016-08-29 09:00:14,2016-08-29 09:05:21
671763,A37,2016-08-29 09:05:21,2016-08-31 12:54:42
671763,A36,2016-09-01 08:23:47,2016-09-01 08:24:59
671763,A37,2016-09-01 08:25:00,2016-09-01 12:32:40
671763,A14,2016-09-01 12:33:55,2016-09-01 12:34:45
671763,A12,2016-09-01 12:34:46,2016-09-01 12:49:36
671763,A13,2016-09-01 12:49:37,2016-09-01 12:54:17
671763,A3,2016-09-01 12:54:18,2016-09-21 08:24:33
671763,A4,2016-09-21 08:24:34,2016-09-21 09:29:57
671763,A5,2016-09-21 09:29:57,2016-09-21 09:30:04
671763,A6,2016-09-21 09:30:04,2016-09-21 09:30:09
671763,A7,2016-09-21 09:30:10,2016-09-21 09:32:27
671763,A8,2016-09-21 10:43:47,2016-09-21 10:44:37
671763,A9,2016-09-22 07:14:02,2016-09-22 07:14:06
671763,A10,2016-09-22 07:14:07,2016-09-22 07:14:07
669595,A15,2016-07-01 10:59:02,2016-07-01 11:10:27
669595,A16,2016-07-01 11:45:17,2016-07-01 11:46:16
669595,A9,2016-07-01 11:46:18,2016-07-01 11:47:26
669595,A12,2016-07-01 11:47:27,2016-07-04 10:08:42
669595,A13,2016-07-04 10:08:44,2016-07-04 10:08:54
669595,A14,2016-07-04 10:08:54,2016-07-04 10:10:08
669595,A12,2016-07-04 10:10:09,2016-07-04 10:20:17
669595,A13,2016-07-04 10:20:19,2016-07-04 10:23:45
669595,A3,2016-07-04 10:23:46,2016-08-17 10:18:51
669595,A11,2016-08-17 10:18:51,2016-08-17 10:20:19
669595,A5,2016-08-17 10:20:20,2016-08-17 10:21:43
669595,A12,2016-08-17 10:21:44,2016-08-19 09:57:17
669595,A13,2016-08-19 09:57:19,2016-08-19 09:57:34
669595,A3,2016-08-19 09:57:35,2016-09-06 13:17:56
669595,A4,2016-09-06 13:17:57,2016-09-06 13:17:59
669595,A5,2016-09-06 13:18:00,2016-09-06 13:18:03
669595,A12,2016-09-06 13:18:04,2016-09-06 13:21:54
669595,A33,2016-09-06 13:21:56,2016-09-06 13:22:06
669595,A13,2016-09-06 13:22:06,2016-09-06 13:22:11
669595,A3,2016-09-06 13:22:12,2016-09-22 08:29:44
669595,A4,2016-09-22 08:29:44,2016-09-22 08:48:32
669595,A5,2016-09-22 08:48:33,2016-09-22 08:48:39
669595,A6,2016-09-22 08:48:40,2016-09-22 08:49:14
669595,A7,2016-09-22 08:49:15,2017-01-30 12:25:39
669595,A8,2017-01-30 12:56:00,2017-01-30 12:58:24
669595,A9,2017-01-30 12:58:26,2017-01-30 12:58:32
669595,A34,2017-01-30 12:58:32,2017-02-20 12:07:58
669595,A35,2017-02-20 12:07:58,2017-02-20 12:31:29
669595,A14,2017-02-20 12:31:33,2017-02-20 12:31:40
669595,A10,2017-02-20 12:31:41,2017-04-03 11:57:57
669595,A14,2017-04-03 11:57:59,2017-04-03 11:58:04
669595,A17,2017-04-03 11:58:05,2017-04-03 11:58:07
669595,A3,2017-04-03 11:58:09,2017-04-03 11:58:12
669595,A4,2017-04-03 11:58:13,2017-04-03 11:58:49
669595,A5,2017-04-03 11:58:50,2017-04-03 11:58:54
669595,A14,2017-04-03 11:58:55,2017-04-03 11:58:58
669595,A10,2017-04-03 11:59:01,2017-04-03 11:59:01
672545,A1,2016-07-01 11:07:39,2016-07-01 11:13:34
672545,A2,2016-07-01 11:13:36,2016-07-01 11:13:48
672545,A3,2016-07-01 11:13:48,2016-08-24 09:45:18
672545,A4,2016-08-24 09:45:18,2016-08-24 09:45:59
672545,A5,2016-08-24 09:46:00,2016-08-24 09:46:09
672545,A6,2016-08-24 09:46:09,2016-08-24 09:46:14
672545,A22,2016-08-24 09:48:12,2016-08-24 10:04:03
672545,A23,2016-08-24 10:05:56,2016-08-24 10:07:20
672545,A9,2016-08-24 10:07:22,2016-08-24 10:07:28
672545,A12,2016-08-24 10:07:29,2016-09-29 12:10:13
672545,A13,2016-09-29 12:10:14,2016-09-29 12:10:21
672545,A17,2016-09-29 12:10:21,2017-04-25 09:13:38
672545,A6,2017-04-25 09:13:38,2017-04-25 09:13:43
672545,A7,2017-04-25 09:13:44,2017-05-24 12:56:51
672545,A8,2017-05-24 13:05:00,2017-05-24 13:06:37
672545,A9,2017-05-24 13:06:40,2017-05-24 13:08:02
672545,A35,2017-05-24 13:08:04,2017-05-24 13:08:04
669756,A15,2016-07-01 11:10:41,2016-07-01 11:32:00
669756,A16,2016-07-01 11:49:19,2016-07-01 11:53:15
669756,A9,2016-07-01 11:53:17,2016-07-01 11:53:24
669756,A12,2016-07-01 11:53:25,2016-07-04 09:29:19
669756,A13,2016-07-04 09:29:22,2016-07-04 09:30:10
669756,A3,2016-07-04 09:30:10,2016-08-25 12:53:54
669756,A11,2016-08-25 12:53:55,2016-08-25 12:58:23
669756,A5,2016-08-25 12:58:24,2016-08-25 12:58:30
669756,A12,2016-08-25 12:58:31,2016-08-25 13:02:26
669756,A13,2016-08-25 13:02:28,2016-08-25 13:02:35
669756,A3,2016-08-25 13:02:36,2016-09-29 10:55:25
669756,A4,2016-09-29 10:55:27,2016-09-29 11:12:13
669756,A5,2016-09-29 11:12:14,2016-09-29 11:13:15
669756,A6,2016-09-29 11:13:17,2016-09-29 11:13:21
669756,A7,2016-09-29 11:13:23,2016-09-29 11:15:03
669756,A8,2016-09-29 11:59:38,2016-09-29 12:01:16
669756,A9,2016-09-29 12:01:18,2016-09-29 12:01:33
669756,A12,2016-09-29 12:01:34,2016-09-29 12:24:14
669756,A13,2016-09-29 12:24:15,2016-09-29 12:24:21
669756,A14,2016-09-29 12:24:22,2016-09-29 12:24:29
669756,A10,2016-09-29 12:24:31,2017-04-03 12:00:35
669756,A14,2017-04-03 12:00:38,2017-04-03 12:00:48
669756,A17,2017-04-03 12:00:48,2017-04-03 12:00:50
669756,A3,2017-04-03 12:00:51,2017-04-03 12:00:54
669756,A4,2017-04-03 12:00:55,2017-04-03 12:01:27
669756,A5,2017-04-03 12:01:28,2017-04-03 12:01:41
669756,A14,2017-04-03 12:01:42,2017-04-03 12:01:45
669756,A10,2017-04-03 12:01:47,2017-04-03 12:01:47
672608,A15,2016-07-01 11:14:25,2016-07-01 11:40:03
672608,A16,2016-07-01 11:51:16,2016-07-01 11:54:47
672608,A9,2016-07-01 11:54:49,2016-07-01 12:55:12
672608,A12,2016-07-01 12:55:13,2016-07-04 09:30:51
672608,A13,2016-07-04 09:30:55,2016-07-04 10:05:35
672608,A3,2016-07-04 10:05:35,2016-07-12 11:48:57
672608,A4,2016-07-12 11:48:58,2016-07-12 11:49:01
672608,A5,2016-07-12 11:49:02,2016-07-12 11:49:41
672608,A12,2016-07-12 11:49:42,2016-07-12 11:51:56
672608,A13,2016-07-12 11:51:58,2016-07-13 08:46:59
672608,A3,2016-07-13 08:46:59,2016-08-03 08:12:50
672608,A4,2016-08-03 08:12:51,2016-08-03 08:12:53
672608,A5,2016-08-03 08:12:55,2016-08-03 08:12:59
672608,A6,2016-08-03 08:13:00,2016-08-03 08:13:03
672608,A7,2016-08-03 08:13:05,2016-08-03 08:25:15
672608,A9,2016-08-03 08:25:20,2016-08-03 08:25:31
672608,A3,2016-08-03 08:25:32,2016-08-03 08:25:35
672608,A4,2016-08-03 08:25:36,2016-08-03 08:26:09
672608,A5,2016-08-03 08:26:10,2016-08-03 08:26:15
672608,A6,2016-08-03 08:26:16,2016-08-03 08:26:20
672608,A7,2016-08-03 08:26:22,2016-08-03 08:27:00
672608,A8,2016-08-03 12:49:21,2016-08-03 12:49:56
672608,A9,2016-08-03 12:49:59,2016-08-04 11:44:00
672608,A10,2016-08-04 11:44:01,2016-08-04 11:44:01
673352,A15,2016-07-01 11:17:18,2016-07-05 09:19:22
673352,A16,2016-07-06 23:08:30,2016-07-06 23:08:58
673352,A15,2016-07-06 23:08:58,2016-07-06 23:10:43
673352,A16,2016-07-06 23:10:44,2016-07-06 23:11:31
673352,A9,2016-07-06 23:11:34,2016-07-06 23:12:31
673352,A20,2016-07-06 23:12:31,2016-08-04 08:13:54
673352,A21,2016-09-23 09:47:13,2016-09-23 09:47:21
673352,A6,2016-09-23 09:47:21,2016-09-23 09:47:27
673352,A18,2016-09-23 09:47:28,2016-09-23 11:45:09
673352,A19,2016-09-27 13:18:40,2016-09-27 13:19:26
673352,A9,2016-09-28 09:18:20,2016-09-28 09:18:26
673352,A14,2016-09-28 09:18:27,2016-09-28 11:56:20
673352,A12,2016-09-28 11:56:22,2016-09-28 11:58:05
673352,A13,2016-09-28 11:58:08,2016-09-28 11:58:14
673352,A34,2016-09-28 11:58:15,2017-06-02 11:53:18
673352,A35,2017-06-02 11:53:19,2017-06-02 11:54:06
673352,A14,2017-06-02 11:54:10,2017-06-02 11:54:21
673352,A10,2017-06-02 11:54:23,2017-06-02 11:54:23
671511,A1,2016-07-01 11:18:32,2016-07-01 11:18:50
671511,A2,2016-07-01 11:18:51,2016-07-01 11:18:57
671511,A24,2016-07-01 11:19:00,2016-07-01 11:19:04
671511,A17,2016-07-01 11:19:05,2016-07-01 11:19:08
671511,A12,2016-07-01 11:19:09,2016-07-01 11:19:12
671511,A13,2016-07-01 11:19:13,2016-07-01 11:19:17
671511,A14,2016-07-01 11:19:17,2016-07-18 08:58:10
671511,A12,2016-07-18 08:58:11,2016-07-18 08:58:16
671511,A13,2016-07-18 08:58:16,2016-07-18 08:58:21
671511,A3,2016-07-18 08:58:22,2016-07-18 08:58:53
671511,A11,2016-07-18 08:58:54,2016-07-18 09:02:12
671511,A4,2016-07-18 09:02:13,2016-07-18 09:03:54
671511,A5,2016-07-18 09:03:54,2016-07-18 09:04:24
671511,A12,2016-07-18 09:04:25,2016-07-18 09:25:02
671511,A13,2016-07-18 09:25:04,2016-07-18 09:25:26
671511,A3,2016-07-18 09:25:26,2016-10-03 08:55:38
671511,A4,2016-10-03 08:55:38,2016-10-03 08:57:36
671511,A5,2016-10-03 08:57:37,2016-10-03 08:57:54
671511,A6,2016-10-03 08:57:54,2016-10-03 08:58:04
671511,A7,2016-10-03 08:58:05,2016-10-03 08:59:32
671511,A8,2016-10-03 09:32:23,2016-10-03 09:32:57
671511,A9,2016-10-11 09:03:08,2016-10-11 09:03:24
671511,A10,2016-10-11 09:03:26,2016-10-11 09:03:26
675646,A15,2016-07-01 11:27:39,2016-07-01 11:28:54
675646,A16,2016-07-04 11:14:14,2016-07-04 11:15:24
675646,A9,2016-07-04 11:15:26,2016-07-04 11:15:32
675646,A14,2016-07-04 11:15:32,2016-07-18 09:26:16
675646,A12,2016-07-18 09:26:17,2016-07-18 09:28:52
675646,A13,2016-07-18 09:28:54,2016-07-18 09:29:00
675646,A3,2016-07-18 09:29:00,2016-09-06 09:14:32
675646,A4,2016-09-06 09:14:33,2016-09-06 11:11:14
675646,A5,2016-09-06 11:11:15,2016-09-06 11:11:19
675646,A6,2016-09-06 11:11:19,2016-09-06 11:11:23
675646,A7,2016-10-04 10:49:44,2016-10-04 10:51:06
675646,A8,2016-10-04 15:55:06,2016-10-04 15:55:46
675646,A9,2016-10-04 15:55:48,2016-10-04 15:55:54
675646,A14,2016-10-04 15:55:55,2016-11-25 12:53:11
675646,A12,2016-11-25 12:53:12,2016-11-25 13:02:38
675646,A13,2016-11-25 13:02:40,2016-11-25 13:02:45
675646,A17,2016-11-25 13:02:46,2016-12-20 11:19:38
675646,A6,2016-12-20 11:19:38,2016-12-20 11:19:42
675646,A14,2016-12-20 11:19:42,2016-12-20 11:19:46
675646,A14,2016-12-20 11:20:31,2016-12-20 11:20:35
675646,A10,2016-12-20 11:20:37,2016-12-20 11:20:37
663542,A15,2016-07-01 11:42:10,2016-07-01 12:32:55
663542,A16,2016-07-01 12:36:49,2016-07-01 12:37:50
663542,A9,2016-07-01 12:37:52,2016-07-01 12:46:46
663542,A12,2016-07-01 12:46:47,2016-07-04 08:55:08
663542,A13,2016-07-04 08:55:10,2016-07-04 09:52:30
663542,A3,2016-07-04 09:52:31,2016-07-26 07:55:01
663542,A4,2016-07-26 07:55:01,2016-07-26 08:51:25
663542,A5,2016-07-26 08:51:26,2016-07-26 08:51:52
663542,A6,2016-07-26 08:51:53,2016-07-26 08:51:56
663542,A7,2016-07-27 08:19:02,2016-07-27 09:19:33
663542,A8,2016-07-28 18:36:59,2016-07-28 18:39:42
663542,A9,2016-07-28 18:39:44,2016-07-29 10:01:58
663542,A10,2016-07-29 10:01:59,2016-07-29 10:01:59
674489,A1,2016-07-01 12:06:54,2016-07-01 12:09:30
674489,A2,2016-07-01 12:09:31,2016-07-01 12:09:39
674489,A3,2016-07-01 12:09:39,2016-09-05 11:13:45
674489,A4,2016-09-05 11:13:46,2016-09-06 11:04:39
674489,A5,2016-09-06 11:04:40,2016-09-06 11:04:44
674489,A6,2016-09-06 11:04:45,2016-09-06 11:04:50
674489,A7,2016-12-12 12:11:30,2016-12-12 12:13:54
674489,A8,2016-12-22 12:18:42,2016-12-22 12:40:36
674489,A9,2016-12-22 12:40:38,2016-12-22 12:40:43
674489,A14,2016-12-22 12:40:44,2017-02-14 09:48:44
674489,A14,2017-02-14 09:48:04,2017-02-14 09:48:11
674489,A6,2017-02-14 09:48:45,2017-02-14 09:48:51
674489,A22,2017-02-14 09:48:54,2017-02-16 11:41:00
674489,A23,2017-02-17 09:43:16,2017-02-17 09:44:00
674489,A9,2017-02-17 09:44:02,2017-02-17 09:44:09
674489,A14,2017-02-17 09:44:10,2017-02-17 10:44:59
674489,A36,2017-02-17 10:45:00,2017-02-17 11:24:03
674489,A37,2017-02-17 11:24:03,2017-02-17 11:33:53
674489,A14,2017-02-17 11:33:55,2017-02-17 11:36:41
674489,A36,2017-02-17 11:36:43,2017-02-17 11:37:01
674489,A37,2017-02-17 11:37:02,2017-02-17 11:43:11
674489,A14,2017-02-17 11:43:13,2017-02-21 08:40:05
674489,A10,2017-02-21 08:40:07,2017-02-21 08:40:07
671588,A1,2016-07-01 12:12:20,2016-07-01 12:16:52
671588,A2,2016-07-01 12:20:41,2016-07-01 12:20:57
671588,A3,2016-07-01 12:20:58,2016-09-02 07:45:59
671588,A4,2016-09-02 07:46:00,2016-09-02 07:51:43
671588,A5,2016-09-02 07:51:44,2016-09-02 07:52:26
671588,A12,2016-09-02 07:54:03,2016-09-02 08:32:23
671588,A13,2016-09-02 08:32:25,2016-09-02 08:32:40
671588,A3,2016-09-02 08:32:42,2016-10-25 12:36:44
671588,A4,2016-10-25 12:36:45,2016-10-25 12:45:41
671588,A5,2016-10-25 12:45:43,2016-10-25 12:45:49
671588,A17,2016-11-29 09:14:49,2016-11-29 09:14:52
671588,A6,2016-11-29 09:14:53,2016-11-29 09:14:56
671588,A7,2016-11-29 09:14:58,2017-01-24 11:23:02
671588,A8,2017-02-13 11:57:48,2017-02-13 12:05:29
671588,A9,2017-02-13 12:05:33,2017-02-13 12:05:38
671588,A14,2017-02-13 12:05:39,2017-05-05 11:28:38
671588,A12,2017-05-05 11:28:39,2017-05-05 11:37:24
671588,A13,2017-05-05 11:37:26,2017-05-05 11:37:37
671588,A17,2017-05-05 11:37:38,2017-05-22 11:07:40
671588,A6,2017-05-22 11:07:43,2017-05-22 11:07:47
671588,A14,2017-05-22 11:07:48,2017-05-22 11:07:53
671588,A10,2017-05-22 11:07:55,2017-05-22 11:07:55
675531,A15,2016-07-01 13:19:36,2016-07-01 13:36:36
675531,A22,2016-07-01 13:36:37,2016-07-01 13:41:02
675531,A23,2016-07-06 09:46:56,2016-07-06 09:47:41
675531,A9,2016-07-06 09:47:44,2016-07-06 09:47:50
675531,A14,2016-07-06 09:47:51,2016-08-09 09:41:04
675531,A12,2016-08-09 09:41:05,2016-08-09 09:52:38
675531,A13,2016-08-09 09:52:40,2016-08-09 09:52:57
675531,A17,2016-08-09 09:52:58,2016-10-13 10:39:14
675531,A6,2016-10-13 10:39:15,2016-10-13 10:39:22
675531,A22,2016-10-13 10:39:24,2016-10-13 12:10:25
675531,A23,2016-10-13 12:10:26,2016-10-13 12:11:37
675531,A9,2016-10-14 17:37:53,2016-10-14 17:38:00
675531,A14,2016-10-14 17:38:01,2016-10-17 10:23:17
675531,A12,2016-10-17 10:23:19,2016-10-17 10:23:23
675531,A13,2016-10-17 10:23:24,2016-10-17 10:23:29
675531,A3,2016-10-17 10:23:30,2016-10-17 10:57:40
675531,A4,2016-10-17 10:57:40,2016-10-17 10:58:45
675531,A5,2016-10-17 10:58:46,2016-10-17 10:58:56
675531,A6,2016-10-17 10:58:57,2016-10-17 10:59:03
675531,A7,2016-10-17 10:59:56,2016-10-17 11:01:59
675531,A8,2016-10-17 12:48:28,2016-10-17 12:50:37
675531,A9,2016-10-17 12:50:40,2016-10-17 12:50:48
675531,A14,2016-10-17 12:50:48,2016-10-17 17:38:07
675531,A10,2016-10-17 17:38:09,2016-10-17 17:38:09
673716,A15,2016-07-01 13:21:29,2016-07-01 13:28:09
673716,A16,2016-07-01 17:36:56,2016-07-01 18:02:08
673716,A9,2016-07-01 18:02:10,2016-07-01 18:37:02
673716,A12,2016-07-01 18:37:03,2016-07-13 17:25:15
673716,A13,2016-07-13 17:25:17,2016-07-13 17:47:08
673716,A3,2016-07-13 17:47:09,2016-09-02 13:43:49
673716,A4,2016-09-02 13:43:49,2016-09-02 13:44:49
673716,A5,2016-09-02 13:44:49,2016-09-02 13:44:56
673716,A6,2016-09-02 13:44:56,2016-09-02 13:45:05
673716,A7,2016-09-02 13:58:59,2016-09-02 14:01:08
673716,A8,2016-09-02 14:01:09,2016-09-02 14:01:42
673716,A9,2016-09-02 14:01:44,2016-09-06 18:45:57
673716,A12,2016-09-06 18:45:58,2016-09-19 17:32:27
673716,A13,2016-09-19 17:32:28,2016-09-19 17:32:35
673716,A14,2016-09-19 17:32:35,2016-09-19 17:32:42
673716,A10,2016-09-19 17:32:43,2016-09-19 17:32:43
674072,A15,2016-07-01 13:33:42,2016-07-01 13:38:54
674072,A16,2016-07-01 17:37:26,2016-07-01 18:15:00
674072,A9,2016-07-01 18:15:02,2016-07-01 18:37:32
674072,A12,2016-07-01 18:37:33,2016-07-13 17:55:34
674072,A13,2016-07-13 17:55:37,2016-07-13 17:59:17
674072,A3,2016-07-13 17:59:17,2016-09-02 18:57:42
674072,A4,2016-09-02 18:57:43,2016-09-02 19:02:14
674072,A5,2016-09-02 19:02:15,2016-09-02 19:02:18
674072,A6,2016-09-02 19:02:19,2016-09-02 19:02:24
674072,A7,2017-01-30 14:34:23,2017-01-30 14:36:50
674072,A8,2017-01-30 19:32:27,2017-01-30 19:40:45
674072,A9,2017-01-30 19:40:47,2017-01-30 20:29:11
674072,A12,2017-01-30 20:29:12,2017-02-21 18:36:22
674072,A13,2017-02-21 18:36:24,2017-02-21 18:36:32
674072,A34,2017-02-21 18:36:33,2017-04-06 18:12:09
674072,A35,2017-04-06 18:12:10,2017-04-06 18:13:06
674072,A14,2017-04-06 18:13:10,2017-04-06 18:13:16
674072,A10,2017-04-06 18:13:18,2017-04-06 18:13:18
673362,A15,2016-07-01 13:33:48,2016-07-01 13:57:32
673362,A16,2016-07-01 14:30:00,2016-07-01 15:32:20
673362,A9,2016-07-01 15:32:22,2016-07-01 15:32:28
673362,A12,2016-07-01 15:32:29,2016-07-04 13:55:52
673362,A13,2016-07-04 13:55:54,2016-07-04 13:56:00
673362,A3,2016-07-04 13:56:01,2016-07-04 13:56:30
673362,A4,2016-07-04 13:56:31,2016-07-04 13:56:33
673362,A5,2016-07-04 13:56:34,2016-07-04 13:56:38
673362,A6,2016-07-04 13:56:39,2016-07-04 13:56:43
673362,A18,2016-07-04 13:56:44,2016-07-19 14:20:06
673362,A19,2016-07-19 14:53:58,2016-07-19 14:54:30
673362,A18,2016-07-19 14:54:30,2016-07-19 14:59:49
673362,A22,2016-07-19 14:59:50,2016-07-19 15:00:05
673362,A23,2016-07-19 15:00:06,2016-07-19 15:00:33
673362,A9,2016-07-19 15:00:34,2016-07-19 15:00:42
673362,A12,2016-07-19 15:00:43,2016-07-22 13:10:59
673362,A33,2016-07-22 13:11:01,2016-07-29 14:53:55
673362,A13,2016-07-29 14:53:56,2016-07-29 14:54:02
673362,A6,2016-07-29 14:54:03,2016-07-29 14:54:08
673362,A18,2016-07-29 14:54:10,2016-07-29 14:55:04
673362,A19,2016-07-29 15:13:38,2016-07-29 15:17:20
673362,A9,2016-07-29 15:17:21,2016-07-29 15:17:32
673362,A12,2016-07-29 15:17:33,2016-08-01 13:16:33
673362,A13,2016-08-01 13:16:34,2016-08-01 13:16:44
673362,A6,2016-08-01 13:16:45,2016-08-01 13:16:51
673362,A7,2016-08-01 13:16:52,2016-08-01 13:17:43
673362,A8,2016-08-01 18:32:26,2016-08-01 18:33:52
673362,A9,2016-08-01 18:33:54,2016-08-01 18:34:04
673362,A10,2016-08-01 18:34:05,2016-08-01 18:34:05
675433,A15,2016-07-01 13:45:25,2016-07-01 13:48:37
675433,A16,2016-07-01 18:05:30,2016-07-01 18:17:21
675433,A9,2016-07-01 18:17:23,2016-07-01 18:38:02
675433,A12,2016-07-01 18:38:03,2016-07-07 16:45:24
675433,A13,2016-07-07 16:45:27,2016-07-07 16:45:58
675433,A3,2016-07-07 16:45:59,2016-11-24 15:11:28
675433,A4,2016-11-24 15:11:28,2016-11-24 15:12:19
